"ssoid","create_time","evaluation_id","evaluation_type","ex","ey","time"
"1196069349","2025-09-15 16:05:15.000","222433","0","321.5556","198.2222","2025-09-15 16:04:40:408"
"1196069349","2025-09-15 16:05:15.000","222433","0","321.4445","195.2538","2025-09-15 16:04:40:423"
"1196069349","2025-09-15 16:05:15.000","222433","0","321.1482","192.2853","2025-09-15 16:04:40:441"
"1196069349","2025-09-15 16:05:15.000","222433","0","321.0741","190.0249","2025-09-15 16:04:40:456"
"1196069349","2025-09-15 16:05:15.000","222433","0","320.963","188.2616","2025-09-15 16:04:40:474"
"1196069349","2025-09-15 16:05:15.000","222433","0","320.796","186.9797","2025-09-15 16:04:40:490"
"1196069349","2025-09-15 16:05:15.000","222433","0","320.6398","185.838","2025-09-15 16:04:40:509"
"1196069349","2025-09-15 16:05:15.000","222433","0","320.4074","184.2222","2025-09-15 16:04:40:523"
"1196069349","2025-09-15 16:05:15.000","222433","0","320.2592","182.6296","2025-09-15 16:04:40:542"
"1196069349","2025-09-15 16:05:15.000","222433","0","320.2222","180.2222","2025-09-15 16:04:40:557"
"1196069349","2025-09-15 16:05:15.000","222433","0","319.6563","176.1319","2025-09-15 16:04:40:575"
"1196069349","2025-09-15 16:05:15.000","222433","0","319.3374","172.9667","2025-09-15 16:04:40:590"
"1196069349","2025-09-15 16:05:15.000","222433","0","319.1111","170.6004","2025-09-15 16:04:40:608"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.95","169.0541","2025-09-15 16:04:40:623"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.5721","167.1603","2025-09-15 16:04:40:642"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.5185","165.8284","2025-09-15 16:04:40:657"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.5185","164.4074","2025-09-15 16:04:40:676"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.3704","161.963","2025-09-15 16:04:40:690"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.1687","159.9363","2025-09-15 16:04:40:707"
"1196069349","2025-09-15 16:05:15.000","222433","0","318.0237","157.5961","2025-09-15 16:04:40:724"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.7804","154.6965","2025-09-15 16:04:40:740"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5506","151.1438","2025-09-15 16:04:40:757"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.2592","147.838","2025-09-15 16:04:40:775"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.3559","144.925","2025-09-15 16:04:40:790"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.4074","142.9387","2025-09-15 16:04:40:808"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","140.2222","2025-09-15 16:04:40:824"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.7408","137.4444","2025-09-15 16:04:40:840"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.7037","133.5671","2025-09-15 16:04:40:857"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.6377","131.0023","2025-09-15 16:04:40:873"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.4821","128.8961","2025-09-15 16:04:40:891"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.4815","126.6215","2025-09-15 16:04:40:908"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.4815","125.2671","2025-09-15 16:04:40:924"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.2329","122.9447","2025-09-15 16:04:40:941"
"1196069349","2025-09-15 16:05:15.000","222433","0","316.8617","120.1725","2025-09-15 16:04:40:957"
"1196069349","2025-09-15 16:05:15.000","222433","0","316.4815","117.5185","2025-09-15 16:04:40:974"
"1196069349","2025-09-15 16:05:15.000","222433","0","316.0741","115.2963","2025-09-15 16:04:40:991"
"1196069349","2025-09-15 16:05:15.000","222433","0","315.6606","113.4444","2025-09-15 16:04:41:007"
"1196069349","2025-09-15 16:05:15.000","222433","0","315.3458","111.5567","2025-09-15 16:04:41:023"
"1196069349","2025-09-15 16:05:15.000","222433","0","315.1105","109.9196","2025-09-15 16:04:41:041"
"1196069349","2025-09-15 16:05:15.000","222433","0","314.8678","108.3388","2025-09-15 16:04:41:057"
"1196069349","2025-09-15 16:05:15.000","222433","0","314.4824","106.6942","2025-09-15 16:04:41:074"
"1196069349","2025-09-15 16:05:15.000","222433","0","314.1667","105.2309","2025-09-15 16:04:41:091"
"1196069349","2025-09-15 16:05:15.000","222433","0","314.0414","104.7581","2025-09-15 16:04:41:108"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.8148","103.3704","2025-09-15 16:04:41:125"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.5556","101.8148","2025-09-15 16:04:41:142"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.4346","100.0289","2025-09-15 16:04:41:158"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.125","98.0697","2025-09-15 16:04:41:174"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.8056","95.9395","2025-09-15 16:04:41:191"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.5807","94.1672","2025-09-15 16:04:41:208"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.162","92.123","2025-09-15 16:04:41:224"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.8683","89.9965","2025-09-15 16:04:41:240"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.7037","88.037","2025-09-15 16:04:41:258"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4815","86.5926","2025-09-15 16:04:41:275"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.5556","84.6861","2025-09-15 16:04:41:291"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4815","82.6097","2025-09-15 16:04:41:307"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4815","80.2827","2025-09-15 16:04:41:325"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4019","76.7662","2025-09-15 16:04:41:341"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4074","73.4149","2025-09-15 16:04:41:358"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4074","70.4962","2025-09-15 16:04:41:374"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.4074","67.4769","2025-09-15 16:04:41:390"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.5185","64.7407","2025-09-15 16:04:41:407"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.6667","62.1852","2025-09-15 16:04:41:425"
"1196069349","2025-09-15 16:05:15.000","222433","0","311.8906","59.1881","2025-09-15 16:04:41:441"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.2633","56.5573","2025-09-15 16:04:41:458"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.4436","54.6039","2025-09-15 16:04:41:474"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.7538","52.8918","2025-09-15 16:04:41:491"
"1196069349","2025-09-15 16:05:15.000","222433","0","312.9797","51.9329","2025-09-15 16:04:41:507"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.1351","51.1386","2025-09-15 16:04:41:525"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.1111","50.5382","2025-09-15 16:04:41:541"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.1111","50.2963","2025-09-15 16:04:41:558"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.3333","49.6296","2025-09-15 16:04:41:576"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.4659","49.0098","2025-09-15 16:04:41:592"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.6884","48.4751","2025-09-15 16:04:41:607"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.8527","47.6244","2025-09-15 16:04:41:624"
"1196069349","2025-09-15 16:05:15.000","222433","0","314.2494","46.1967","2025-09-15 16:04:41:642"
"1196069349","2025-09-15 16:05:15.000","222433","0","315.0533","43.9696","2025-09-15 16:04:41:659"
"1196069349","2025-09-15 16:05:15.000","222433","0","315.8357","41.7786","2025-09-15 16:04:41:675"
"1196069349","2025-09-15 16:05:15.000","222433","0","316.4436","39.5584","2025-09-15 16:04:41:692"
"1196069349","2025-09-15 16:05:15.000","222433","0","316.7778","38.1111","2025-09-15 16:04:41:708"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.2963","36.5926","2025-09-15 16:04:41:726"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.4673","36.0564","2025-09-15 16:04:41:744"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","35.7124","2025-09-15 16:04:41:759"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","35.5521","2025-09-15 16:04:41:776"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","35.3958","2025-09-15 16:04:41:792"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","35.2393","2025-09-15 16:04:41:809"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","35.1852","2025-09-15 16:04:41:842"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.5556","35.4815","2025-09-15 16:04:42:011"
"1196069349","2025-09-15 16:05:15.000","222433","0","317.228","36.3681","2025-09-15 16:04:42:031"
"1196069349","2025-09-15 16:05:15.000","222433","0","316.3637","38.0243","2025-09-15 16:04:42:043"
"1196069349","2025-09-15 16:05:15.000","222433","0","314.9334","40.5171","2025-09-15 16:04:42:061"
"1196069349","2025-09-15 16:05:15.000","222433","0","313.0573","43.2995","2025-09-15 16:04:42:077"
"1196069349","2025-09-15 16:05:15.000","222433","0","310.5729","46.9404","2025-09-15 16:04:42:094"
"1196069349","2025-09-15 16:05:15.000","222433","0","309.1016","49.4783","2025-09-15 16:04:42:110"
"1196069349","2025-09-15 16:05:15.000","222433","0","307.1253","52.7865","2025-09-15 16:04:42:128"
"1196069349","2025-09-15 16:05:15.000","222433","0","305.4815","55.8889","2025-09-15 16:04:42:144"
"1196069349","2025-09-15 16:05:15.000","222433","0","304.7037","57.8148","2025-09-15 16:04:42:163"
"1196069349","2025-09-15 16:05:15.000","222433","0","304.366","59.0498","2025-09-15 16:04:42:176"
"1196069349","2025-09-15 16:05:15.000","222433","0","303.6088","61.4051","2025-09-15 16:04:42:195"
"1196069349","2025-09-15 16:05:15.000","222433","0","302.4508","65.1655","2025-09-15 16:04:42:209"
"1196069349","2025-09-15 16:05:15.000","222433","0","301.6678","68.6794","2025-09-15 16:04:42:229"
"1196069349","2025-09-15 16:05:15.000","222433","0","301.14","70.6996","2025-09-15 16:04:42:244"
"1196069349","2025-09-15 16:05:15.000","222433","0","300.9106","72.1669","2025-09-15 16:04:42:263"
"1196069349","2025-09-15 16:05:15.000","222433","0","300.4187","74.3183","2025-09-15 16:04:42:277"
"1196069349","2025-09-15 16:05:15.000","222433","0","299.8148","76.1852","2025-09-15 16:04:42:295"
"1196069349","2025-09-15 16:05:15.000","222433","0","299.0741","78.3704","2025-09-15 16:04:42:310"
"1196069349","2025-09-15 16:05:15.000","222433","0","298.2257","80.7459","2025-09-15 16:04:42:329"
"1196069349","2025-09-15 16:05:15.000","222433","0","297.441","82.8759","2025-09-15 16:04:42:344"
"1196069349","2025-09-15 16:05:15.000","222433","0","296.5833","85.0567","2025-09-15 16:04:42:362"
"1196069349","2025-09-15 16:05:15.000","222433","0","295.5732","87.7341","2025-09-15 16:04:42:377"
"1196069349","2025-09-15 16:05:15.000","222433","0","294.4349","90.952","2025-09-15 16:04:42:396"
"1196069349","2025-09-15 16:05:15.000","222433","0","293.7269","92.8197","2025-09-15 16:04:42:410"
"1196069349","2025-09-15 16:05:15.000","222433","0","292.4482","95.3631","2025-09-15 16:04:42:428"
"1196069349","2025-09-15 16:05:15.000","222433","0","291.4815","96.8519","2025-09-15 16:04:42:444"
"1196069349","2025-09-15 16:05:15.000","222433","0","291.037","97.5185","2025-09-15 16:04:42:462"
"1196069349","2025-09-15 16:05:15.000","222433","0","289.8591","99.0162","2025-09-15 16:04:42:477"
"1196069349","2025-09-15 16:05:15.000","222433","0","289.2101","100.0431","2025-09-15 16:04:42:495"
"1196069349","2025-09-15 16:05:15.000","222433","0","288.5787","100.8322","2025-09-15 16:04:42:511"
"1196069349","2025-09-15 16:05:15.000","222433","0","287.9551","101.4523","2025-09-15 16:04:42:529"
"1196069349","2025-09-15 16:05:15.000","222433","0","287.32","102.0874","2025-09-15 16:04:42:544"
"1196069349","2025-09-15 16:05:15.000","222433","0","286.9514","102.6042","2025-09-15 16:04:42:564"
"1196069349","2025-09-15 16:05:15.000","222433","0","286.5556","102.963","2025-09-15 16:04:42:577"
"1196069349","2025-09-15 16:05:15.000","222433","0","286.1111","103.3333","2025-09-15 16:04:42:595"
"1196069349","2025-09-15 16:05:15.000","222433","0","285.5596","103.8128","2025-09-15 16:04:42:611"
"1196069349","2025-09-15 16:05:15.000","222433","0","284.9366","104.533","2025-09-15 16:04:42:628"
"1196069349","2025-09-15 16:05:15.000","222433","0","283.945","105.9713","2025-09-15 16:04:42:644"
"1196069349","2025-09-15 16:05:15.000","222433","0","282.7841","107.9928","2025-09-15 16:04:42:661"
"1196069349","2025-09-15 16:05:15.000","222433","0","281.8293","109.5593","2025-09-15 16:04:42:678"
"1196069349","2025-09-15 16:05:15.000","222433","0","281.0715","111.0194","2025-09-15 16:04:42:694"
"1196069349","2025-09-15 16:05:15.000","222433","0","280.765","111.7789","2025-09-15 16:04:42:712"
"1196069349","2025-09-15 16:05:15.000","222433","0","280.4445","112.5556","2025-09-15 16:04:42:728"
"1196069349","2025-09-15 16:05:15.000","222433","0","280.1482","113.1111","2025-09-15 16:04:42:745"
"1196069349","2025-09-15 16:05:15.000","222433","0","279.7396","113.8542","2025-09-15 16:04:42:761"
"1196069349","2025-09-15 16:05:15.000","222433","0","279.4254","114.4823","2025-09-15 16:04:42:778"
"1196069349","2025-09-15 16:05:15.000","222433","0","279.112","115.1094","2025-09-15 16:04:42:794"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.8811","115.579","2025-09-15 16:04:42:811"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.7248","115.7937","2025-09-15 16:04:42:828"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.6667","115.9488","2025-09-15 16:04:42:845"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.6667","116.1071","2025-09-15 16:04:42:863"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.6667","116.2592","2025-09-15 16:04:42:878"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.4815","116.4074","2025-09-15 16:04:42:895"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.5185","116.577","2025-09-15 16:04:42:911"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.5185","116.7037","2025-09-15 16:04:42:928"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.5185","116.7778","2025-09-15 16:04:42:945"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.5185","116.8519","2025-09-15 16:04:42:962"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.4445","116.8148","2025-09-15 16:04:43:150"
"1196069349","2025-09-15 16:05:15.000","222433","0","278.2656","116.8148","2025-09-15 16:04:43:165"
"1196069349","2025-09-15 16:05:15.000","222433","0","278","116.9259","2025-09-15 16:04:43:183"
"1196069349","2025-09-15 16:05:15.000","222433","0","277.8","116.8889","2025-09-15 16:04:43:198"
"1196069349","2025-09-15 16:05:15.000","222433","0","277.5729","116.8889","2025-09-15 16:04:43:213"
"1196069349","2025-09-15 16:05:15.000","222433","0","276.9789","116.8148","2025-09-15 16:04:43:229"
"1196069349","2025-09-15 16:05:15.000","222433","0","275.9751","116.4346","2025-09-15 16:04:43:245"
"1196069349","2025-09-15 16:05:15.000","222433","0","274.2885","115.7069","2025-09-15 16:04:43:262"
"1196069349","2025-09-15 16:05:15.000","222433","0","272.8513","114.9314","2025-09-15 16:04:43:279"
"1196069349","2025-09-15 16:05:15.000","222433","0","271.5744","113.8582","2025-09-15 16:04:43:296"
"1196069349","2025-09-15 16:05:15.000","222433","0","270.4815","112.7037","2025-09-15 16:04:43:313"
"1196069349","2025-09-15 16:05:15.000","222433","0","269.6296","111.8519","2025-09-15 16:04:43:329"
"1196069349","2025-09-15 16:05:15.000","222433","0","268.6976","110.8458","2025-09-15 16:04:43:346"
"1196069349","2025-09-15 16:05:15.000","222433","0","267.3504","109.5625","2025-09-15 16:04:43:362"
"1196069349","2025-09-15 16:05:15.000","222433","0","266.3024","108.3044","2025-09-15 16:04:43:379"
"1196069349","2025-09-15 16:05:15.000","222433","0","265.2011","107.1189","2025-09-15 16:04:43:396"
"1196069349","2025-09-15 16:05:15.000","222433","0","264.2807","105.8802","2025-09-15 16:04:43:413"
"1196069349","2025-09-15 16:05:15.000","222433","0","263.502","104.6849","2025-09-15 16:04:43:429"
"1196069349","2025-09-15 16:05:15.000","222433","0","263.1247","104.2057","2025-09-15 16:04:43:448"
"1196069349","2025-09-15 16:05:15.000","222433","0","262.2593","103.1111","2025-09-15 16:04:43:463"
"1196069349","2025-09-15 16:05:15.000","222433","0","261.2963","101.8889","2025-09-15 16:04:43:481"
"1196069349","2025-09-15 16:05:15.000","222433","0","259.6377","99.4198","2025-09-15 16:04:43:497"
"1196069349","2025-09-15 16:05:15.000","222433","0","257.7329","96.5179","2025-09-15 16:04:43:513"
"1196069349","2025-09-15 16:05:15.000","222433","0","255.8328","93.4528","2025-09-15 16:04:43:530"
"1196069349","2025-09-15 16:05:15.000","222433","0","254.116","91.3591","2025-09-15 16:04:43:547"
"1196069349","2025-09-15 16:05:15.000","222433","0","252.7413","90.1487","2025-09-15 16:04:43:563"
"1196069349","2025-09-15 16:05:15.000","222433","0","250.8484","88.4039","2025-09-15 16:04:43:581"
"1196069349","2025-09-15 16:05:15.000","222433","0","245.0359","83.0359","2025-09-15 16:04:43:648"
"1196069349","2025-09-15 16:05:15.000","222433","0","243.4667","81.5408","2025-09-15 16:04:43:663"
"1196069349","2025-09-15 16:05:15.000","222433","0","242.3391","80.2581","2025-09-15 16:04:43:681"
"1196069349","2025-09-15 16:05:15.000","222433","0","240.8466","78.219","2025-09-15 16:04:43:697"
"1196069349","2025-09-15 16:05:15.000","222433","0","238.8079","75.4187","2025-09-15 16:04:43:713"
"1196069349","2025-09-15 16:05:15.000","222433","0","237.5628","73.6172","2025-09-15 16:04:43:730"
"1196069349","2025-09-15 16:05:15.000","222433","0","235.6823","71.5356","2025-09-15 16:04:43:748"
"1196069349","2025-09-15 16:05:15.000","222433","0","233.8889","69.5926","2025-09-15 16:04:43:764"
"1196069349","2025-09-15 16:05:15.000","222433","0","231.6727","67.706","2025-09-15 16:04:43:783"
"1196069349","2025-09-15 16:05:15.000","222433","0","230.0949","66.2312","2025-09-15 16:04:43:797"
"1196069349","2025-09-15 16:05:15.000","222433","0","228.1994","64.7086","2025-09-15 16:04:43:816"
"1196069349","2025-09-15 16:05:15.000","222433","0","226.4676","63.3666","2025-09-15 16:04:43:830"
"1196069349","2025-09-15 16:05:15.000","222433","0","225.4818","62.5353","2025-09-15 16:04:43:848"
"1196069349","2025-09-15 16:05:15.000","222433","0","224.0984","61.4977","2025-09-15 16:04:43:865"
"1196069349","2025-09-15 16:05:15.000","222433","0","222.8652","60.3035","2025-09-15 16:04:43:883"
"1196069349","2025-09-15 16:05:15.000","222433","0","222.1111","59.5926","2025-09-15 16:04:43:898"
"1196069349","2025-09-15 16:05:15.000","222433","0","221","58.4444","2025-09-15 16:04:43:916"
"1196069349","2025-09-15 16:05:15.000","222433","0","219.4988","56.8695","2025-09-15 16:04:43:931"
"1196069349","2025-09-15 16:05:15.000","222433","0","218.2376","55.5819","2025-09-15 16:04:43:949"
"1196069349","2025-09-15 16:05:15.000","222433","0","217.1183","54.5998","2025-09-15 16:04:43:964"
"1196069349","2025-09-15 16:05:15.000","222433","0","215.8582","53.7326","2025-09-15 16:04:43:985"
"1196069349","2025-09-15 16:05:15.000","222433","0","214.2928","52.8871","2025-09-15 16:04:43:999"
"1196069349","2025-09-15 16:05:15.000","222433","0","212.7399","51.9404","2025-09-15 16:04:44:016"
"1196069349","2025-09-15 16:05:15.000","222433","0","211.1467","51.0917","2025-09-15 16:04:44:031"
"1196069349","2025-09-15 16:05:15.000","222433","0","209.6296","49.963","2025-09-15 16:04:44:049"
"1196069349","2025-09-15 16:05:15.000","222433","0","208.5185","49.3704","2025-09-15 16:04:44:065"
"1196069349","2025-09-15 16:05:15.000","222433","0","207.1644","48.3759","2025-09-15 16:04:44:082"
"1196069349","2025-09-15 16:05:15.000","222433","0","206.1779","47.7925","2025-09-15 16:04:44:097"
"1196069349","2025-09-15 16:05:15.000","222433","0","205.4795","47.4063","2025-09-15 16:04:44:116"
"1196069349","2025-09-15 16:05:15.000","222433","0","205.0107","47.0938","2025-09-15 16:04:44:131"
"1196069349","2025-09-15 16:05:15.000","222433","0","204.6192","46.8652","2025-09-15 16:04:44:151"
"1196069349","2025-09-15 16:05:15.000","222433","0","204.3102","46.7106","2025-09-15 16:04:44:164"
"1196069349","2025-09-15 16:05:15.000","222433","0","204.0032","46.557","2025-09-15 16:04:44:183"
"1196069349","2025-09-15 16:05:15.000","222433","0","203.8889","46.5185","2025-09-15 16:04:44:199"
"1196069349","2025-09-15 16:05:15.000","222433","0","203.7407","46.3333","2025-09-15 16:04:44:215"
"1196069349","2025-09-15 16:05:15.000","222433","0","203.3602","46.1617","2025-09-15 16:04:44:231"
"1196069349","2025-09-15 16:05:15.000","222433","0","203.0472","46.0049","2025-09-15 16:04:44:250"
"1196069349","2025-09-15 16:05:15.000","222433","0","202.5859","45.6991","2025-09-15 16:04:44:265"
"1196069349","2025-09-15 16:05:15.000","222433","0","202.112","45.4693","2025-09-15 16:04:44:281"
"1196069349","2025-09-15 16:05:15.000","222433","0","201.7277","45.226","2025-09-15 16:04:44:299"
"1196069349","2025-09-15 16:05:15.000","222433","0","201.2503","44.9074","2025-09-15 16:04:44:316"
"1196069349","2025-09-15 16:05:15.000","222433","0","200.6667","44.5926","2025-09-15 16:04:44:332"
"1196069349","2025-09-15 16:05:15.000","222433","0","199.8519","44.0741","2025-09-15 16:04:44:349"
"1196069349","2025-09-15 16:05:15.000","222433","0","199.1166","43.467","2025-09-15 16:04:44:366"
"1196069349","2025-09-15 16:05:15.000","222433","0","198.2277","42.7977","2025-09-15 16:04:44:382"
"1196069349","2025-09-15 16:05:15.000","222433","0","197.2833","42.02","2025-09-15 16:04:44:398"
"1196069349","2025-09-15 16:05:15.000","222433","0","196.4144","41.3093","2025-09-15 16:04:44:415"
"1196069349","2025-09-15 16:05:15.000","222433","0","195.7989","40.5263","2025-09-15 16:04:44:431"
"1196069349","2025-09-15 16:05:15.000","222433","0","194.6626","39.5732","2025-09-15 16:04:44:448"
"1196069349","2025-09-15 16:05:15.000","222433","0","193.6403","38.2465","2025-09-15 16:04:44:465"
"1196069349","2025-09-15 16:05:15.000","222433","0","192.7407","37.2963","2025-09-15 16:04:44:483"
"1196069349","2025-09-15 16:05:15.000","222433","0","191.7407","36.1481","2025-09-15 16:04:44:499"
"1196069349","2025-09-15 16:05:15.000","222433","0","191.0168","35.3871","2025-09-15 16:04:44:515"
"1196069349","2025-09-15 16:05:15.000","222433","0","190.0558","34.2969","2025-09-15 16:04:44:532"
"1196069349","2025-09-15 16:05:15.000","222433","0","189.1175","33.2656","2025-09-15 16:04:44:548"
"1196069349","2025-09-15 16:05:15.000","222433","0","188.4957","32.5639","2025-09-15 16:04:44:565"
"1196069349","2025-09-15 16:05:15.000","222433","0","188.0266","31.9369","2025-09-15 16:04:44:584"
"1196069349","2025-09-15 16:05:15.000","222433","0","187.4549","31.2815","2025-09-15 16:04:44:599"
"1196069349","2025-09-15 16:05:15.000","222433","0","186.9742","30.7309","2025-09-15 16:04:44:615"
"1196069349","2025-09-15 16:05:15.000","222433","0","186.4444","30.1111","2025-09-15 16:04:44:633"
"1196069349","2025-09-15 16:05:15.000","222433","0","186.1586","29.7882","2025-09-15 16:04:44:649"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.9259","29.4815","2025-09-15 16:04:44:665"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.7853","29.1261","2025-09-15 16:04:44:682"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.6282","28.8874","2025-09-15 16:04:44:699"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.4716","28.7309","2025-09-15 16:04:44:715"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.3898","28.5749","2025-09-15 16:04:44:732"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.2329","28.4181","2025-09-15 16:04:44:748"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.1852","28.2592","2025-09-15 16:04:44:767"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.1111","28.2222","2025-09-15 16:04:44:798"
"1196069349","2025-09-15 16:05:15.000","222433","0","185.037","28.0136","2025-09-15 16:04:44:815"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.9688","27.8576","2025-09-15 16:04:44:833"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.8113","27.7002","2025-09-15 16:04:44:849"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.8148","27.5446","2025-09-15 16:04:44:866"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.8148","27.4711","2025-09-15 16:04:44:882"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.8148","27.2963","2025-09-15 16:04:44:917"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.8148","27.1481","2025-09-15 16:04:44:933"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.8148","26.9829","2025-09-15 16:04:44:950"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7523","26.8264","2025-09-15 16:04:44:967"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7407","26.669","2025-09-15 16:04:44:983"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7407","26.5139","2025-09-15 16:04:45:001"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7407","26.3568","2025-09-15 16:04:45:017"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7407","26.0315","2025-09-15 16:04:45:034"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7407","25.7083","2025-09-15 16:04:45:050"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.7407","25.4074","2025-09-15 16:04:45:067"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.6667","25.1111","2025-09-15 16:04:45:084"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.6667","24.9074","2025-09-15 16:04:45:100"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.6667","24.7509","2025-09-15 16:04:45:116"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.6667","24.5952","2025-09-15 16:04:45:134"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.6667","24.4375","2025-09-15 16:04:45:150"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.5773","24.1915","2025-09-15 16:04:45:168"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.4219","23.8805","2025-09-15 16:04:45:183"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.2642","23.3848","2025-09-15 16:04:45:200"
"1196069349","2025-09-15 16:05:15.000","222433","0","184.1111","22.9259","2025-09-15 16:04:45:217"
"1196069349","2025-09-15 16:05:15.000","222433","0","183.963","22.5926","2025-09-15 16:04:45:234"
"1196069349","2025-09-15 16:05:15.000","222433","0","183.796","22.3145","2025-09-15 16:04:45:250"
"1196069349","2025-09-15 16:05:15.000","222433","0","183.7037","22.1563","2025-09-15 16:04:45:267"
"1196069349","2025-09-15 16:05:15.000","222433","0","183.7037","22.1111","2025-09-15 16:04:45:283"
"1196069349","2025-09-15 16:05:15.000","222433","0","183.9913","23.4372","2025-09-15 16:04:45:418"
